2657,266,excitatory_weight_distribution_mean,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0, 2.2, 2.4, 2.6]}}"
2659,266,inhibitory_weight_distribution_mean,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.6, 0.8, 1.2, 1.6, 1.8, 2.2, 2.4, 2.6, 2.8, 3.2]}}"
2811,282,lambda,9,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
2813,282,excitatory_ratio,9,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
2815,282,input_weight_distribution_low,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.0]}}"
2817,282,excitatory_weight_distribution_mean,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0, 2.2, 2.4, 2.6]}}"
2819,282,inhibitory_weight_distribution_mean,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.6, 0.8, 1.2, 1.6, 1.8, 2.2, 2.4, 2.6, 2.8, 3.2]}}"
3512,352,constant,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.8, 1.0, 1.2, 1.5]}}"
3514,352,input_sparsity,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1]}}"
3516,352,input_weight_distribution_high,7,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.8, 1.0, 1.2, 1.4, 1.5, 1.6, 1.8, 2.0, 2.2, 2.4]}}"
3518,352,excitatory_weight_distribution_deviation,4,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.2, 0.4, 0.6, 0.9, 1.2]}}"
3520,352,inhibitory_weight_distribution_deviation,3,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.2, 0.4, 0.6, 0.9, 1.2]}}"
4252,426,constant,1,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.8, 1.0, 1.2, 1.5]}}"
4254,426,input_sparsity,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1]}}"
4256,426,input_weight_distribution_high,7,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.8, 1.0, 1.2, 1.4, 1.5, 1.6, 1.8, 2.0, 2.2, 2.4]}}"
4258,426,excitatory_weight_distribution_deviation,1,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.2, 0.4, 0.6, 0.9, 1.2]}}"
4260,426,inhibitory_weight_distribution_deviation,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.2, 0.4, 0.6, 0.9, 1.2]}}"
4651,466,lambda,4,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
4653,466,excitatory_ratio,8,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
4655,466,input_weight_distribution_low,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.0]}}"
4657,466,excitatory_weight_distribution_mean,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0, 2.2, 2.4, 2.6]}}"
4659,466,inhibitory_weight_distribution_mean,9,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.6, 0.8, 1.2, 1.6, 1.8, 2.2, 2.4, 2.6, 2.8, 3.2]}}"
5331,534,lambda,8,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
5333,534,excitatory_ratio,6,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
5335,534,input_weight_distribution_low,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.0]}}"
5337,534,excitatory_weight_distribution_mean,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0, 2.2, 2.4, 2.6]}}"
5339,534,inhibitory_weight_distribution_mean,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.6, 0.8, 1.2, 1.6, 1.8, 2.2, 2.4, 2.6, 2.8, 3.2]}}"
5982,599,constant,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.8, 1.0, 1.2, 1.5]}}"
5984,599,input_sparsity,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1]}}"
5986,599,input_weight_distribution_high,7,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.8, 1.0, 1.2, 1.4, 1.5, 1.6, 1.8, 2.0, 2.2, 2.4]}}"
5988,599,excitatory_weight_distribution_deviation,1,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.2, 0.4, 0.6, 0.9, 1.2]}}"
5990,599,inhibitory_weight_distribution_deviation,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.2, 0.4, 0.6, 0.9, 1.2]}}"
67,8,excitatory_ratio,2,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
68,9,lambda,6,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
69,10,lambda,9,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
70,10,constant,7,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.8, 1.0, 1.2, 1.5]}}"
74,8,input_weight_distribution_low,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.0]}}"
77,10,excitatory_ratio,9,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
78,9,excitatory_ratio,7,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]}}"
80,8,excitatory_weight_distribution_mean,9,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0, 2.2, 2.4, 2.6]}}"
82,10,input_sparsity,0,"{""name"": ""CategoricalDistribution"", ""attributes"": {""choices"": [0.1]}}"
