218,14,2,,NAN
219,93,0,,NAN
220,72,0,0.015038479850678908,FINITE
221,113,0,0.0010211211481455584,FINITE
222,85,0,0.0029246901339921136,FINITE
223,38,2,,NAN
224,82,0,0,FINITE
225,95,0,0,FINITE
226,120,0,0,FINITE
227,8,2,,NAN
228,77,0,,NAN
229,102,0,0.40930198214773694,FINITE
230,51,2,,NAN
231,45,2,,NAN
232,24,2,,NAN
233,4,1,,NAN
1265,183,2,0.001021117813812023,FINITE
1349,183,3,0.002215078404254738,FINITE
1431,159,5,0.001848934883525221,FINITE
1521,159,6,0.002022420390797925,FINITE
1606,159,7,0.0021352041086971983,FINITE
1714,196,2,0.002162821558487691,FINITE
2096,202,5,0.0016556424762609757,FINITE
2205,202,6,0.0018369349987939953,FINITE
2336,202,7,0.001607318123944746,FINITE
2489,274,6,0.02646487364382963,FINITE
2589,274,7,,NAN
2695,274,8,,NAN
2853,223,8,,NAN
2967,223,9,,NAN
3141,426,1,0.028935541188218866,FINITE
3278,426,2,0.023622530060358745,FINITE
3403,426,3,0.02377312398230661,FINITE
3528,426,4,0.025499125616226886,FINITE
3661,394,6,,NAN
3782,394,7,,NAN
3908,394,8,,NAN
4529,521,9,,NAN
4613,622,0,0.02775574792908335,FINITE
4679,622,1,0.02218394990449265,FINITE
4755,622,2,0.021064222622053843,FINITE
4825,622,3,0.02215735443365538,FINITE
4866,540,6,,NAN
4995,540,7,,NAN
5173,656,0,,NAN
5332,665,0,0.03470838598573922,FINITE
5464,665,1,0.02739522774836032,FINITE
5593,665,2,0.028086086038976155,FINITE
6395,799,3,,NAN
6459,799,4,,NAN
6546,799,5,,NAN
6638,799,6,,NAN
6712,799,7,,NAN
6781,799,8,,NAN
6857,799,9,,NAN
6953,900,0,0,FINITE
7028,926,0,0,FINITE
7107,948,0,0.023342668249035296,FINITE
7165,905,3,,NAN
7252,905,4,,NAN
7333,905,5,,NAN
7406,905,6,,NAN
7493,905,7,,NAN
7578,905,8,,NAN
7650,905,9,,NAN
7734,1037,0,0.021578163173614752,FINITE
7812,1037,1,0.02104154271255513,FINITE
7892,1037,2,0.026451190728135548,FINITE
7983,1037,3,0.02561323425955938,FINITE
8049,1071,0,,NAN
8173,1091,0,0.03062726654269844,FINITE
8316,1091,1,0.030305812034517453,FINITE
8444,1091,2,0.031709678902317004,FINITE
8588,1091,3,0.032975975253794504,FINITE
8734,1091,4,0.03362387242078422,FINITE
8872,1091,5,0.03255908667281933,FINITE
9910,1321,0,,NAN
9965,1329,0,0.020504922251495618,FINITE
10018,1329,1,0.019718126317037295,FINITE
10069,1329,2,0.020787663660594594,FINITE
10129,1329,3,0.021619078448995875,FINITE
10166,1308,6,,NAN
10223,1308,7,,NAN
10288,1308,8,,NAN
234,42,3,0,FINITE
235,29,0,1.3952186162992142,FINITE
1266,174,3,0.0012417356085711365,FINITE
1370,174,4,0.0009933884868569092,FINITE
1432,152,5,0.0013614815261927809,FINITE
1524,152,6,0.001166984165308098,FINITE
1715,154,8,0.0011345734961613159,FINITE
1803,154,9,0.0010211161465451843,FINITE
2097,293,1,0.0010211161466452553,FINITE
2207,293,2,0.002042218954622058,FINITE
2304,293,3,0.0015316642159665438,FINITE
2392,293,4,0.001633777831431337,FINITE
2490,256,7,0.001131422126232791,FINITE
2586,256,8,0.0012326232559058707,FINITE
2685,256,9,0.0012114730451298396,FINITE
2854,300,2,0.0006807474320970389,FINITE
2983,420,0,0.03837543747872315,FINITE
3142,412,3,0.03074259635844767,FINITE
3218,412,4,0.028286691173532517,FINITE
3307,412,5,0.026998451361089883,FINITE
3406,412,6,0.026436584259241502,FINITE
3479,412,7,0.02676626370973673,FINITE
3662,426,5,0.027989087114762223,FINITE
3761,426,6,0.02777515950101763,FINITE
3867,426,7,,NAN
3995,426,8,,NAN
4530,601,0,0.02483180899729954,FINITE
4612,601,1,0.021397264243191216,FINITE
4691,601,2,0.02706798305692841,FINITE
4765,601,3,,NAN
4839,601,4,,NAN
4867,636,2,0.026468577228684415,FINITE
4971,636,3,0.028645594405124992,FINITE
5061,636,4,0.027721877436327768,FINITE
5174,545,8,,NAN
5331,545,9,,NAN
5486,712,0,0.0183225249027894,FINITE
5600,712,1,0.023591712136923945,FINITE
6396,761,7,0.025946662330672055,FINITE
6467,761,8,0.025985991012900365,FINITE
6542,761,9,0.026068622430858397,FINITE
6609,851,0,,NAN
6663,855,0,0.017633102840817524,FINITE
6745,855,1,,NAN
6822,855,2,,NAN
6899,855,3,,NAN
6993,855,4,,NAN
7077,855,5,,NAN
7159,855,6,,NAN
7166,953,0,0,FINITE
7267,980,0,,NAN
7400,1000,0,0.03594509732704734,FINITE
7529,1000,1,0.029202759025451167,FINITE
7659,1000,2,0.027635903466645535,FINITE
7755,1000,3,0.028314422585437746,FINITE
7859,1000,4,0.02924036239966813,FINITE
7940,1000,5,0.030803425478711385,FINITE
8050,982,7,,NAN
8171,982,8,,NAN
8293,982,9,,NAN
8445,1112,0,0.018238113880368913,FINITE
8574,1112,1,0.017770800036460588,FINITE
8743,1112,2,0.022010074438392525,FINITE
8875,1112,3,,NAN
9911,1306,1,0.024129414060703347,FINITE
9962,1306,2,0.025661028896116822,FINITE
10013,1306,3,0.026218871363160538,FINITE
10070,1306,4,0.026024252394655716,FINITE
10127,1306,5,0.0252688519823054,FINITE
10167,1346,2,0.019968846774043533,FINITE
10222,1346,3,0.024514255311837714,FINITE
10290,1346,4,0.024539178903767594,FINITE
10356,1346,5,0.024109012014717688,FINITE
10421,1346,6,0.023752040881115356,FINITE
10486,1346,7,0.023021834451188637,FINITE
10558,1346,8,0.023134289778870675,FINITE
10624,1346,9,0.023196720616019746,FINITE
10699,1433,0,0.011784533410761891,FINITE
11082,1200,9,,NAN
11237,1519,0,,NAN
11301,1543,0,0.02102358997184662,FINITE
11386,1543,1,0.029976800326169003,FINITE
11457,1543,2,0.03144481089794592,FINITE
11528,1543,3,0.028874647060465976,FINITE
11600,1543,4,0.027470807603272522,FINITE
11673,1543,5,0.028042761433068705,FINITE
11740,1543,6,0.027442789664416573,FINITE
11809,1543,7,0.028333658792026678,FINITE
11895,1543,8,0.028680482391598386,FINITE
11950,1543,9,,NAN
12013,1630,0,,NAN
12081,1633,0,0.02199216077514781,FINITE
12160,1633,1,0.017563655940114224,FINITE
13874,1877,6,0.024961804129447745,FINITE
13912,1877,7,0.02596696768350044,FINITE
13956,1877,8,0.02611369216093108,FINITE
13990,1877,9,0.025660139262199445,FINITE
14025,1928,0,0.024311219001210835,FINITE
14069,1928,1,0.023316498212311895,FINITE
14112,1928,2,0.026505955064881386,FINITE
14150,1928,3,0.028240028658675913,FINITE
14186,1928,4,0.027001307551405118,FINITE
14220,1928,5,0.028222506625190675,FINITE
14257,1928,6,0.029215955097941528,FINITE
14303,1928,7,0.02888195119394023,FINITE
14341,1928,8,0.028107043263711315,FINITE
14375,1928,9,,NAN
14412,2000,0,,NAN
14450,2007,0,0.0010211211481455584,FINITE
14492,2013,0,0,FINITE
14527,2019,0,0.031923331136879576,FINITE
14561,2019,1,,NAN
14597,2019,2,,NAN
14632,2019,3,,NAN
14671,2019,4,,NAN
14707,2019,5,,NAN
14738,2019,6,,NAN
14770,2019,7,,NAN
14797,2019,8,,NAN
14836,2019,9,,NAN
14867,2086,0,0.0019035889928484776,FINITE
14892,2094,0,0.05223032987814155,FINITE
16586,2217,9,,NAN
16656,2379,0,0.5342650131849072,FINITE
16724,2379,1,0.5334310808914517,FINITE
16766,2379,2,0.5260595721366933,FINITE
16822,2379,3,0.5269105689815606,FINITE
16892,2379,4,,NAN
16939,2379,5,,NAN
16992,2379,6,,NAN
17032,2379,7,,NAN
17081,2379,8,,NAN
17136,2379,9,,NAN
17168,2448,0,0.014240603253706031,FINITE
17204,2448,1,0.016542810191612026,FINITE
17235,2448,2,0.01502037571393639,FINITE
17266,2448,3,0.020831245421645453,FINITE
17297,2448,4,0.019997892722773015,FINITE
17334,2448,5,0.019851961224044562,FINITE
17368,2448,6,0.021576442640163833,FINITE
17396,2448,7,0.023211394302438106,FINITE
17430,2448,8,0.02332778259703719,FINITE
17470,2448,9,0.02284131138072066,FINITE
17499,2480,0,0.004775889052448694,FINITE
17571,2487,0,,NAN
17595,2509,0,0.019865948049353203,FINITE
17619,2509,1,,NAN
236,27,3,0.000986455321534747,FINITE
1267,76,9,0,FINITE
1433,127,6,0,FINITE
1534,127,7,0,FINITE
1719,148,8,0.0014229127713528068,FINITE
1815,148,9,0.001280621494217526,FINITE
2098,283,2,,NAN
2202,283,3,,NAN
2298,283,4,,NAN
2377,283,5,,NAN
2491,196,8,0.0019535615521791643,FINITE
2610,196,9,0.0017582053969612478,FINITE
2855,306,1,0.45848755883071984,FINITE
2975,306,2,0.4457184849336427,FINITE
3143,387,2,0.018042105636350194,FINITE
3279,387,3,0.02005049520656864,FINITE
3389,387,4,,NAN
3513,387,5,,NAN
3667,461,1,0.0009517944964242388,FINITE
3765,461,2,0.0006345296642828259,FINITE
3887,461,3,0.0004758972482121194,FINITE
4531,586,1,0.02804902990019028,FINITE
4607,586,2,0.031197136763902428,FINITE
4689,586,3,0.02766795553007913,FINITE
4760,586,4,0.02779603015718684,FINITE
4835,586,5,0.027973508359498783,FINITE
4868,600,5,,NAN
4954,600,6,,NAN
5038,600,7,,NAN
5113,600,8,,NAN
5175,651,1,0.023039977250055108,FINITE
5319,651,2,0.022212402266328975,FINITE
5483,651,3,0.023455008671150152,FINITE
5636,651,4,0.022290627505083628,FINITE
6397,700,7,,NAN
6561,700,8,,NAN
6684,700,9,,NAN
6860,865,0,0.017962719489082783,FINITE
6976,865,1,0.01972728470481829,FINITE
7121,865,2,0.021301477237096522,FINITE
7167,922,1,0.02972491562250789,FINITE
7271,922,2,0.030348526109758484,FINITE
7393,922,3,0.027693220769546653,FINITE
7515,922,4,0.028186377934435597,FINITE
7663,922,5,0.028013455725351983,FINITE
7767,922,6,0.03015106135183887,FINITE
7873,922,7,0.029716386419363826,FINITE
7955,922,8,,NAN
8051,1036,4,,NAN
8125,1036,5,,NAN
8191,1036,6,,NAN
8258,1036,7,,NAN
8320,1036,8,,NAN
8384,1036,9,,NAN
8451,1129,0,0.010072117925868092,FINITE
8520,1129,1,0.020348680953516878,FINITE
8579,1129,2,0.025859659710498556,FINITE
8647,1129,3,0.023630186914915773,FINITE
8706,1129,4,,NAN
8765,1129,5,,NAN
8832,1129,6,,NAN
8891,1129,7,,NAN
9912,1254,8,,NAN
9968,1254,9,,NAN
10023,1339,0,0.03994860797816499,FINITE
10076,1339,1,,NAN
10128,1339,2,,NAN
10168,1334,3,0.0205697991172665,FINITE
10226,1334,4,,NAN
10293,1334,5,,NAN
